,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName
100,track,song,136975,1441133100,1441133289,The Beatles,The Beatles 1967-1970 (The Blue Album),Here Comes the Sun,The Beatles 1967-1970 (The Blue Album),Here Comes the Sun,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/here-comes-the-sun/1441133100?i=1441133289&uo=4,https://music.apple.com/us/album/here-comes-the-sun/1441133100?i=1441133289&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/47/82/0b/47820b9b-da5c-cdfc-6715-87d3e547b540/mzaf_4546091492134957954.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,2,2,14,8,187373,USA,USD,Rock,True,
101,track,song,136975,1441133100,1441133506,The Beatles,The Beatles 1967-1970 (The Blue Album),Across the Universe,The Beatles 1967-1970 (The Blue Album),Across the Universe,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/across-the-universe/1441133100?i=1441133506&uo=4,https://music.apple.com/us/album/across-the-universe/1441133100?i=1441133506&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/bd/5d/91/bd5d91a6-eb0a-a740-a7ec-65bd7ab15d51/mzaf_1497767849014297413.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1969-12-12T12:00:00Z,notExplicit,notExplicit,2,2,14,13,229787,USA,USD,Rock,True,
102,track,song,136975,1441133180,1441134393,The Beatles,The Beatles (The White Album),Honey Pie,The Beatles (The White Album),Honey Pie,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/honey-pie/1441133180?i=1441134393&uo=4,https://music.apple.com/us/album/honey-pie/1441133180?i=1441134393&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/33/aa/88/33aa8804-9fa1-2684-5ffc-ecdc7ad67417/mzaf_3045539968678740411.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,9,161160,USA,USD,Rock,True,
103,track,song,136975,1441133180,1441134213,The Beatles,The Beatles (The White Album),"Long, Long, Long",The Beatles (The White Album),"Long, Long, Long",https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/long-long-long/1441133180?i=1441134213&uo=4,https://music.apple.com/us/album/long-long-long/1441133180?i=1441134213&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/29/4f/38/294f3881-0c7c-7f9a-efd4-d6a010d6c22b/mzaf_778444670348734482.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,7,186307,USA,USD,Rock,True,
104,track,song,136975,1441133180,1441133624,The Beatles,The Beatles (The White Album),Wild Honey Pie,The Beatles (The White Album),Wild Honey Pie,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/wild-honey-pie/1441133180?i=1441133624&uo=4,https://music.apple.com/us/album/wild-honey-pie/1441133180?i=1441133624&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/04/c4/33/04c433e8-d2de-73c5-d05b-855ac312f359/mzaf_307057000670287199.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,5,52973,USA,USD,Rock,True,
105,track,song,136975,1441133100,1441133271,The Beatles,The Beatles 1967-1970 (The Blue Album),All You Need Is Love,The Beatles 1967-1970 (The Blue Album),All You Need Is Love,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/all-you-need-is-love/1441133100?i=1441133271&uo=4,https://music.apple.com/us/album/all-you-need-is-love/1441133100?i=1441133271&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/36/4e/e8/364ee874-4b8a-a6dd-5c27-0819829a0d35/mzaf_4328461877989399995.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1967-07-07T12:00:00Z,notExplicit,notExplicit,2,1,14,7,228653,USA,USD,Rock,True,
106,track,song,136975,1441133180,1441134477,The Beatles,The Beatles (The White Album),Cry Baby Cry,The Beatles (The White Album),Cry Baby Cry,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/cry-baby-cry/1441133180?i=1441134477&uo=4,https://music.apple.com/us/album/cry-baby-cry/1441133180?i=1441134477&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/a1/1a/89/a11a89fb-d9cf-831f-7425-3cb4cf45edc2/mzaf_7946458814189374812.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,11,182080,USA,USD,Rock,True,
107,track,song,136975,1441133180,1441134198,The Beatles,The Beatles (The White Album),Sexy Sadie,The Beatles (The White Album),Sexy Sadie,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/sexy-sadie/1441133180?i=1441134198&uo=4,https://music.apple.com/us/album/sexy-sadie/1441133180?i=1441134198&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/f3/7f/e1/f37fe169-187a-f97c-0603-a6dee3a4b8ee/mzaf_4578800118741948422.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,5,195267,USA,USD,Rock,True,
108,track,song,136975,1441133180,1441133690,The Beatles,The Beatles (The White Album),Martha My Dear,The Beatles (The White Album),Martha My Dear,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/martha-my-dear/1441133180?i=1441133690&uo=4,https://music.apple.com/us/album/martha-my-dear/1441133180?i=1441133690&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/b7/e0/cf/b7e0cf0c-f6df-901b-9d66-043c1e8ec5f1/mzaf_5387555510806263058.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,9,148573,USA,USD,Rock,True,
109,track,song,136975,1441164604,1441165162,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,Good Morning Good Morning,Sgt. Pepper's Lonely Hearts Club Band,Good Morning Good Morning,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/good-morning-good-morning/1441164604?i=1441165162&uo=4,https://music.apple.com/us/album/good-morning-good-morning/1441164604?i=1441165162&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/11/67/c1/1167c147-4d9f-7bd1-b02b-0da916d59871/mzaf_4654207507762341941.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/100x100bb.jpg,7.99,1.29,1967-06-01T12:00:00Z,notExplicit,notExplicit,1,1,13,11,161227,USA,USD,Rock,True,
110,track,song,136975,1441133180,1441134470,The Beatles,The Beatles (The White Album),Savoy Truffle,The Beatles (The White Album),Savoy Truffle,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/savoy-truffle/1441133180?i=1441134470&uo=4,https://music.apple.com/us/album/savoy-truffle/1441133180?i=1441134470&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/90/b2/56/90b256ca-7f3f-642b-6dec-b7dba6286e10/mzaf_1836572700014278377.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,10,174467,USA,USD,Rock,True,
111,track,song,136975,1441164359,1441164614,The Beatles,Rubber Soul,Nowhere Man,Rubber Soul,Nowhere Man,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/nowhere-man/1441164359?i=1441164614&uo=4,https://music.apple.com/us/album/nowhere-man/1441164359?i=1441164614&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/45/31/b4/4531b4be-abc6-34ff-f2d2-c2d850ab85ad/mzaf_6137731260970376935.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/4b/3b/6f/4b3b6fd1-56d9-db57-a599-86e9a3579fd3/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/4b/3b/6f/4b3b6fd1-56d9-db57-a599-86e9a3579fd3/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/4b/3b/6f/4b3b6fd1-56d9-db57-a599-86e9a3579fd3/source/100x100bb.jpg,7.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,1,1,14,4,163693,USA,USD,Rock,True,
112,track,song,136975,1441132965,1441134004,The Beatles,The Beatles 1962-1966 (The Red Album),In My Life,The Beatles 1962-1966 (The Red Album),In My Life,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/in-my-life/1441132965?i=1441134004&uo=4,https://music.apple.com/us/album/in-my-life/1441132965?i=1441134004&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/b6/6f/0a/b66f0a3f-bcb3-657d-c524-cfd5ec2b8fc8/mzaf_6623517282782154050.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/37/ea/23/37ea235c-1c40-c896-4ec5-eba461650a99/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/37/ea/23/37ea235c-1c40-c896-4ec5-eba461650a99/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/37/ea/23/37ea235c-1c40-c896-4ec5-eba461650a99/source/100x100bb.jpg,12.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,2,2,13,9,147227,USA,USD,Rock,True,
113,track,song,136975,1441164359,1441164821,The Beatles,Rubber Soul,I'm Looking Through You,Rubber Soul,I'm Looking Through You,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/im-looking-through-you/1441164359?i=1441164821&uo=4,https://music.apple.com/us/album/im-looking-through-you/1441164359?i=1441164821&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/94/4b/66/944b6606-9b88-9fff-3efb-41f832da0114/mzaf_6468888735656213937.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/4b/3b/6f/4b3b6fd1-56d9-db57-a599-86e9a3579fd3/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/4b/3b/6f/4b3b6fd1-56d9-db57-a599-86e9a3579fd3/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/4b/3b/6f/4b3b6fd1-56d9-db57-a599-86e9a3579fd3/source/100x100bb.jpg,7.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,1,1,14,10,146387,USA,USD,Pop,True,
114,track,song,136975,1441133180,1441133850,The Beatles,The Beatles (The White Album),Piggies,The Beatles (The White Album),Piggies,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/piggies/1441133180?i=1441133850&uo=4,https://music.apple.com/us/album/piggies/1441133180?i=1441133850&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/e9/58/fe/e958fe4b-edf7-3301-2fd4-6643370c7db4/mzaf_4272855975182073246.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,12,124267,USA,USD,Rock,True,
115,track,song,136975,1441132965,1441133496,The Beatles,The Beatles 1962-1966 (The Red Album),Yesterday,The Beatles 1962-1966 (The Red Album),Yesterday,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yesterday/1441132965?i=1441133496&uo=4,https://music.apple.com/us/album/yesterday/1441132965?i=1441133496&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/a3/ba/52/a3ba52d3-47d7-8b15-46bd-1dd2fb86d97d/mzaf_7788405983902907608.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/37/ea/23/37ea235c-1c40-c896-4ec5-eba461650a99/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/37/ea/23/37ea235c-1c40-c896-4ec5-eba461650a99/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/37/ea/23/37ea235c-1c40-c896-4ec5-eba461650a99/source/100x100bb.jpg,12.99,1.29,1965-08-06T12:00:00Z,notExplicit,notExplicit,2,1,13,13,123524,USA,USD,Rock,True,
116,track,song,136975,1441164359,1441164629,The Beatles,Rubber Soul,Michelle,Rubber Soul,Michelle,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/michelle/1441164359?i=1441164629&uo=4,https://music.apple.com/us/album/michelle/1441164359?i=1441164629&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/5b/52/40/5b524096-2391-96e6-6c91-569e66cc4eb7/mzaf_5238046221623203059.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/4b/3b/6f/4b3b6fd1-56d9-db57-a599-86e9a3579fd3/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/4b/3b/6f/4b3b6fd1-56d9-db57-a599-86e9a3579fd3/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/4b/3b/6f/4b3b6fd1-56d9-db57-a599-86e9a3579fd3/source/100x100bb.jpg,7.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,1,1,14,7,162373,USA,USD,Rock,True,
117,track,song,136975,1441133100,1441133270,The Beatles,The Beatles 1967-1970 (The Blue Album),A Day In the Life,The Beatles 1967-1970 (The Blue Album),A Day In the Life,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/a-day-in-the-life/1441133100?i=1441133270&uo=4,https://music.apple.com/us/album/a-day-in-the-life/1441133100?i=1441133270&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/2e/4e/64/2e4e6413-c6d2-d0fc-a2a2-a8e31e54d7fd/mzaf_179956560398215674.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1973-04-19T12:00:00Z,notExplicit,notExplicit,2,1,14,6,307680,USA,USD,Rock,True,
118,track,song,136975,1441133100,1441133281,The Beatles,The Beatles 1967-1970 (The Blue Album),While My Guitar Gently Weeps,The Beatles 1967-1970 (The Blue Album),While My Guitar Gently Weeps,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/while-my-guitar-gently-weeps/1441133100?i=1441133281&uo=4,https://music.apple.com/us/album/while-my-guitar-gently-weeps/1441133100?i=1441133281&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/a1/f9/52/a1f95251-3c57-9bcf-7cd4-1bf2780322d0/mzaf_5247352605994352101.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,2,2,14,2,286840,USA,USD,Rock,True,
119,track,song,136975,1441133100,1441133287,The Beatles,The Beatles 1967-1970 (The Blue Album),The Ballad of John and Yoko,The Beatles 1967-1970 (The Blue Album),The Ballad of John and Yoko,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-ballad-of-john-and-yoko/1441133100?i=1441133287&uo=4,https://music.apple.com/us/album/the-ballad-of-john-and-yoko/1441133100?i=1441133287&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/4f/ba/92/4fba929f-75b6-2193-fe29-e92a86ea1d61/mzaf_3816392018780522486.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1969-05-30T12:00:00Z,notExplicit,notExplicit,2,2,14,6,181067,USA,USD,Rock,True,
120,track,song,136975,1441133180,1441133634,The Beatles,The Beatles (The White Album),The Continuing Story of Bungalow Bill,The Beatles (The White Album),The Continuing Story of Bungalow Bill,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-continuing-story-of-bungalow-bill/1441133180?i=1441133634&uo=4,https://music.apple.com/us/album/the-continuing-story-of-bungalow-bill/1441133180?i=1441133634&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/be/24/4b/be244ba2-a036-b389-fbf9-416a0faf9b3c/mzaf_6391041926713520729.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,6,194160,USA,USD,Rock,True,
121,track,song,136975,1441133100,1441133276,The Beatles,The Beatles 1967-1970 (The Blue Album),Lady Madonna,The Beatles 1967-1970 (The Blue Album),Lady Madonna,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/lady-madonna/1441133100?i=1441133276&uo=4,https://music.apple.com/us/album/lady-madonna/1441133100?i=1441133276&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/3a/24/13/3a2413d4-1194-16c9-b148-6e6cea54afae/mzaf_3048829976111688699.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1968-03-15T12:00:00Z,notExplicit,notExplicit,2,1,14,12,138987,USA,USD,Rock,True,
122,track,song,136975,1441164670,1441164817,The Beatles,Revolver,"Here, There and Everywhere",Revolver,"Here, There and Everywhere",https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/here-there-and-everywhere/1441164670?i=1441164817&uo=4,https://music.apple.com/us/album/here-there-and-everywhere/1441164670?i=1441164817&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/ec/ca/ee/eccaeeba-9f47-52e6-e0a7-4707bff6dc55/mzaf_1960254228286459150.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/d6/39/8f/d6398f41-545c-cddd-d309-d1dca21cc3f4/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/d6/39/8f/d6398f41-545c-cddd-d309-d1dca21cc3f4/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/d6/39/8f/d6398f41-545c-cddd-d309-d1dca21cc3f4/source/100x100bb.jpg,7.99,1.29,1966-08-05T12:00:00Z,notExplicit,notExplicit,1,1,14,5,144880,USA,USD,Rock,True,
123,track,song,136975,1441133100,1441133507,The Beatles,The Beatles 1967-1970 (The Blue Album),The Long and Winding Road,The Beatles 1967-1970 (The Blue Album),The Long and Winding Road,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-long-and-winding-road/1441133100?i=1441133507&uo=4,https://music.apple.com/us/album/the-long-and-winding-road/1441133100?i=1441133507&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/56/e1/f2/56e1f247-2cf5-4f91-2e5f-100203fc2680/mzaf_6188363597460021682.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1970-05-08T12:00:00Z,notExplicit,notExplicit,2,2,14,14,218262,USA,USD,Rock,True,
